,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
20249,39,management,married,tertiary,no,3913,no,no,cellular,18,aug,150,4,194,0,failure,no
20250,40,management,married,tertiary,no,42,no,yes,cellular,18,aug,215,6,194,0,failure,no
20251,32,technician,single,tertiary,no,2481,no,no,cellular,18,aug,547,11,194,0,failure,no
20252,54,blue-collar,married,secondary,no,548,no,no,cellular,18,aug,520,7,194,0,failure,yes
20253,45,technician,married,secondary,no,376,no,yes,cellular,18,aug,86,2,194,0,failure,no
20254,49,blue-collar,married,secondary,no,1350,no,no,cellular,18,aug,22,2,194,0,failure,no
20255,31,technician,divorced,secondary,no,431,yes,yes,cellular,18,aug,75,2,194,0,failure,no
20256,46,management,married,tertiary,no,3115,no,no,cellular,18,aug,134,2,194,0,failure,no
20257,52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,82,3,194,0,failure,no
20258,55,housemaid,married,primary,no,0,no,no,cellular,18,aug,984,2,194,0,failure,no
20259,50,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,256,6,194,0,failure,no
20260,45,self-employed,married,secondary,no,0,no,no,cellular,18,aug,249,6,194,0,failure,no
20261,53,services,married,secondary,no,4994,no,no,cellular,18,aug,62,6,194,0,failure,no
20262,32,technician,single,tertiary,no,548,no,no,cellular,18,aug,377,7,194,0,failure,no
20263,46,management,married,tertiary,no,473,yes,no,cellular,18,aug,201,4,194,0,failure,no
20264,36,technician,single,tertiary,no,53,no,yes,cellular,18,aug,64,7,194,0,failure,no
20265,40,management,married,tertiary,no,0,no,no,cellular,18,aug,261,7,194,0,failure,no
20266,52,blue-collar,married,primary,no,9804,yes,yes,cellular,18,aug,155,4,194,0,failure,no
20267,45,blue-collar,married,primary,no,47,no,yes,cellular,18,aug,128,4,194,0,failure,no
20268,48,blue-collar,married,primary,no,583,no,no,cellular,18,aug,260,8,194,0,failure,no
20269,39,management,married,tertiary,no,2226,yes,no,cellular,18,aug,103,8,194,0,failure,no
20270,33,technician,single,secondary,no,199,no,no,cellular,18,aug,178,4,194,0,failure,no
20271,46,technician,single,tertiary,no,4414,no,no,cellular,18,aug,504,7,194,0,failure,yes
20272,32,entrepreneur,married,tertiary,no,598,no,no,cellular,18,aug,135,6,194,0,failure,no
20273,34,management,single,tertiary,no,757,no,no,cellular,18,aug,37,4,194,0,failure,no
20274,45,technician,married,secondary,no,-374,no,yes,cellular,18,aug,149,5,194,0,failure,no
20275,46,services,married,secondary,no,250,no,no,cellular,18,aug,166,6,194,0,failure,no
20276,52,blue-collar,married,primary,no,2977,no,no,cellular,18,aug,286,5,194,0,failure,no
20277,56,blue-collar,married,secondary,no,324,no,no,cellular,18,aug,213,5,194,0,failure,no
20278,50,management,divorced,secondary,no,-35,yes,no,cellular,18,aug,207,5,194,0,failure,no
20279,38,technician,divorced,secondary,no,1221,yes,yes,cellular,18,aug,73,7,194,0,failure,no
20280,58,retired,married,primary,no,1241,no,no,cellular,18,aug,194,2,194,0,failure,yes
20281,35,management,divorced,tertiary,no,771,yes,yes,cellular,18,aug,221,5,194,0,failure,no
20282,43,technician,single,tertiary,no,140,no,no,cellular,18,aug,192,7,194,0,failure,no
20283,33,self-employed,married,tertiary,no,576,yes,no,cellular,18,aug,304,3,194,0,failure,no
20284,30,management,single,tertiary,no,0,no,no,cellular,18,aug,124,3,194,0,failure,no
20285,43,management,divorced,tertiary,no,171,no,no,cellular,18,aug,67,2,194,0,failure,no
20286,35,management,single,tertiary,no,0,no,no,cellular,18,aug,276,5,194,0,failure,no
20287,36,technician,single,secondary,no,2603,yes,no,cellular,18,aug,174,5,194,0,failure,no
20288,35,technician,married,secondary,no,548,no,no,cellular,18,aug,457,11,194,0,failure,no
20289,47,blue-collar,married,secondary,no,665,no,no,cellular,18,aug,885,3,194,0,failure,no
20290,47,technician,divorced,secondary,no,2914,yes,no,cellular,18,aug,405,13,194,0,failure,no
20291,30,technician,single,tertiary,no,2832,no,no,cellular,18,aug,350,6,194,0,failure,no
20292,52,technician,married,secondary,no,0,no,no,cellular,18,aug,395,4,194,0,failure,no
20293,51,blue-collar,married,secondary,no,1840,yes,no,cellular,18,aug,312,3,194,0,failure,no
20294,33,self-employed,married,secondary,no,173,no,no,cellular,18,aug,26,5,194,0,failure,no
20295,32,housemaid,married,primary,no,2678,no,no,cellular,18,aug,779,9,194,0,failure,no
20296,52,services,divorced,primary,no,-644,no,no,cellular,18,aug,119,3,194,0,failure,no
20297,41,technician,married,secondary,no,2851,no,no,cellular,18,aug,296,3,194,0,failure,no
20298,32,technician,single,tertiary,no,20,yes,yes,cellular,18,aug,193,5,194,0,failure,no
20299,31,management,single,secondary,no,0,no,no,cellular,18,aug,87,7,194,0,failure,no
20300,30,management,single,secondary,no,209,no,no,cellular,18,aug,243,9,194,0,failure,no
20301,45,technician,married,tertiary,no,121,no,no,cellular,18,aug,835,4,194,0,failure,no
20302,38,self-employed,married,secondary,no,173,no,no,cellular,18,aug,205,4,194,0,failure,no
20303,48,technician,married,tertiary,no,9207,no,no,cellular,18,aug,445,3,194,0,failure,no
20304,37,management,single,tertiary,no,2074,no,no,cellular,18,aug,244,2,194,0,failure,no
20305,44,technician,married,secondary,no,366,no,yes,cellular,18,aug,212,12,194,0,failure,no
20306,45,technician,married,secondary,no,256,no,no,cellular,18,aug,119,7,194,0,failure,no
20307,31,technician,single,secondary,no,3701,no,no,cellular,18,aug,709,3,194,0,failure,no
20308,32,management,single,tertiary,no,1966,no,no,cellular,18,aug,176,3,194,0,failure,no
20309,43,management,married,tertiary,no,0,no,no,cellular,18,aug,241,5,194,0,failure,no
20310,46,blue-collar,married,primary,no,2653,no,no,cellular,18,aug,314,4,194,0,failure,no
20311,40,technician,married,secondary,no,169,yes,no,cellular,18,aug,43,4,194,0,failure,no
20312,33,management,single,tertiary,yes,-5,no,no,cellular,18,aug,127,4,194,0,failure,no
20313,58,admin.,married,secondary,no,451,no,no,cellular,18,aug,729,5,194,0,failure,no
20314,49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,194,0,failure,no
20315,60,services,married,primary,no,808,no,no,cellular,18,aug,393,3,194,0,failure,no
20316,35,technician,married,secondary,no,150,no,no,cellular,18,aug,242,5,194,0,failure,no
20317,56,blue-collar,married,secondary,no,0,no,no,cellular,18,aug,82,3,194,0,failure,no
20318,54,services,married,secondary,no,3601,no,no,telephone,18,aug,238,3,194,0,failure,no
20319,30,management,single,tertiary,no,3045,no,no,cellular,18,aug,189,7,194,0,failure,no
20320,37,technician,single,tertiary,no,453,no,no,cellular,18,aug,129,4,194,0,failure,no
20321,49,technician,married,secondary,no,4772,no,no,cellular,18,aug,157,3,194,0,failure,no
20322,39,technician,single,tertiary,no,1043,no,no,cellular,18,aug,195,10,194,0,failure,no
20323,45,technician,married,tertiary,no,2359,no,no,cellular,18,aug,199,7,194,0,failure,no
20324,31,housemaid,married,primary,no,979,no,yes,cellular,18,aug,298,10,194,0,failure,no
20325,55,unemployed,married,secondary,no,549,no,no,cellular,18,aug,43,5,194,0,failure,no
20326,58,admin.,married,secondary,no,2180,no,no,cellular,18,aug,273,4,194,0,failure,no
20327,60,technician,married,secondary,no,955,no,no,cellular,18,aug,37,3,194,0,failure,no
20328,42,management,married,tertiary,no,3038,no,no,cellular,18,aug,693,7,194,0,failure,no
20329,48,technician,married,secondary,no,466,no,no,cellular,19,aug,99,7,194,0,failure,no
20330,46,blue-collar,married,secondary,no,1482,no,no,cellular,19,aug,139,3,194,0,failure,no
20331,37,management,divorced,tertiary,no,481,yes,no,cellular,19,aug,97,6,194,0,failure,no
20332,49,management,married,tertiary,no,0,no,no,cellular,19,aug,78,6,194,0,failure,no
20333,35,self-employed,married,secondary,no,2251,no,no,cellular,19,aug,151,8,194,0,failure,no
20334,39,management,single,secondary,no,2644,no,no,cellular,19,aug,192,7,194,0,failure,no
20335,48,blue-collar,married,secondary,no,2214,no,no,cellular,19,aug,607,7,194,0,failure,no
20336,38,technician,married,tertiary,no,216,no,no,cellular,19,aug,141,4,194,0,failure,no
20337,31,management,married,secondary,no,0,no,no,cellular,19,aug,81,2,194,0,failure,no
20338,52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,194,0,failure,no
20339,33,services,married,secondary,no,610,no,yes,cellular,19,aug,116,7,194,0,failure,no
20340,58,blue-collar,married,primary,no,309,no,no,cellular,19,aug,156,2,194,0,failure,no
20341,53,technician,married,secondary,no,180,no,yes,cellular,19,aug,58,2,194,0,failure,no
20342,47,technician,married,secondary,no,0,no,no,cellular,19,aug,203,2,194,0,failure,no
20343,56,retired,married,primary,no,63,no,no,cellular,19,aug,122,2,194,0,failure,no
20344,32,management,single,tertiary,no,470,no,no,cellular,19,aug,286,2,194,0,failure,no
20345,60,retired,married,secondary,yes,0,no,no,cellular,19,aug,316,2,194,0,failure,no
20346,49,technician,married,secondary,no,2,no,no,cellular,19,aug,177,8,194,0,failure,no
20347,31,management,single,tertiary,no,33,no,no,cellular,19,aug,158,2,194,0,failure,no
20348,59,management,married,tertiary,no,0,no,no,cellular,19,aug,112,2,194,0,failure,no
20349,60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,194,0,failure,no
20350,50,management,divorced,tertiary,no,60,no,no,cellular,19,aug,255,2,194,0,failure,no
20351,46,management,divorced,tertiary,no,134,no,no,cellular,19,aug,134,2,194,0,failure,no
20352,37,management,married,tertiary,no,115,no,no,cellular,19,aug,78,2,194,0,failure,no
20353,32,management,single,tertiary,no,146,no,no,cellular,19,aug,162,2,194,0,failure,no
20354,31,technician,married,tertiary,no,6562,yes,no,cellular,19,aug,118,2,194,0,failure,no
20355,48,management,married,tertiary,no,4060,no,no,cellular,19,aug,331,2,194,0,failure,no
20356,54,blue-collar,married,secondary,no,0,no,no,cellular,19,aug,87,2,194,0,failure,no
20357,44,management,married,tertiary,no,0,no,yes,cellular,19,aug,70,2,194,0,failure,no
20358,47,blue-collar,married,primary,no,43,no,no,cellular,19,aug,222,2,194,0,failure,no
20359,47,management,married,tertiary,no,0,no,no,cellular,19,aug,213,2,194,0,failure,no
20360,30,management,divorced,secondary,no,-274,yes,yes,cellular,19,aug,166,2,194,0,failure,no
20361,36,technician,single,secondary,no,140,yes,no,cellular,19,aug,100,9,194,0,failure,no
20362,41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,194,0,failure,no
20363,32,technician,married,tertiary,no,264,yes,no,cellular,19,aug,103,7,194,0,failure,no
20364,48,technician,married,secondary,no,0,no,no,cellular,19,aug,215,2,194,0,failure,no
20365,48,blue-collar,married,secondary,no,3,no,no,cellular,19,aug,104,2,194,0,failure,no
20366,45,self-employed,married,secondary,no,571,yes,no,cellular,19,aug,361,5,194,0,failure,no
20367,53,blue-collar,married,secondary,no,4380,no,no,telephone,19,aug,223,7,194,0,failure,no
20368,60,admin.,married,secondary,no,3043,no,no,cellular,19,aug,235,3,194,0,failure,no
20369,53,management,married,tertiary,no,210,no,no,cellular,19,aug,96,2,194,0,failure,no
20370,47,technician,married,secondary,no,0,no,no,cellular,19,aug,210,2,194,0,failure,no
20371,60,retired,married,secondary,no,374,no,no,cellular,19,aug,276,2,194,0,failure,no
20372,33,technician,married,secondary,no,81,no,no,cellular,19,aug,671,2,194,0,failure,no
20373,60,technician,married,secondary,no,0,no,no,cellular,19,aug,83,2,194,0,failure,no
20374,57,entrepreneur,married,secondary,no,1179,no,no,cellular,19,aug,189,2,194,0,failure,no
20375,56,retired,married,secondary,no,74,no,no,cellular,19,aug,144,2,194,0,failure,no
20376,57,technician,married,secondary,no,295,no,no,cellular,19,aug,151,11,194,0,failure,no
20377,49,technician,married,secondary,no,25,yes,yes,cellular,19,aug,51,2,194,0,failure,no
20378,39,technician,married,secondary,no,3494,yes,no,cellular,19,aug,344,4,194,0,failure,no
20379,45,management,married,tertiary,no,2805,no,no,cellular,19,aug,91,2,194,0,failure,no
20380,39,technician,single,tertiary,no,285,no,no,cellular,19,aug,284,2,194,0,failure,no
20381,38,technician,single,tertiary,no,103,no,no,cellular,19,aug,490,4,194,0,failure,no
20382,59,retired,married,secondary,no,613,no,no,cellular,19,aug,75,2,194,0,failure,no
20383,48,blue-collar,married,secondary,no,-95,no,no,cellular,19,aug,134,9,194,0,failure,no
20384,49,management,married,secondary,no,0,no,no,cellular,19,aug,141,2,194,0,failure,no
20385,49,admin.,married,tertiary,no,-962,yes,no,cellular,19,aug,295,2,194,0,failure,no
20386,32,management,married,tertiary,no,0,no,no,cellular,19,aug,198,6,194,0,failure,no
20387,44,technician,single,secondary,no,54,no,yes,cellular,19,aug,199,2,194,0,failure,no
20388,35,technician,single,secondary,no,417,no,no,cellular,19,aug,92,4,194,0,failure,no
20389,51,management,divorced,tertiary,no,-202,no,no,cellular,19,aug,504,4,194,0,failure,no
20390,49,technician,divorced,tertiary,no,0,no,no,cellular,19,aug,68,2,194,0,failure,no
20391,43,management,married,tertiary,no,143,no,no,cellular,19,aug,101,2,194,0,failure,no
20392,34,housemaid,married,tertiary,no,72,no,no,cellular,19,aug,113,2,194,0,failure,no
20393,42,management,married,tertiary,no,2137,no,no,cellular,19,aug,121,4,194,0,failure,no
20394,40,technician,married,tertiary,no,1063,yes,yes,cellular,19,aug,264,2,194,0,failure,no
20395,56,retired,married,secondary,no,20,no,yes,cellular,19,aug,153,3,194,0,failure,no
20396,60,retired,married,secondary,no,0,no,no,cellular,19,aug,359,4,194,0,failure,no
20397,37,admin.,divorced,secondary,no,295,yes,yes,cellular,19,aug,150,2,194,0,failure,no
20398,47,management,married,tertiary,no,1884,yes,yes,cellular,19,aug,74,2,194,0,failure,no
20399,34,management,married,tertiary,no,5399,no,no,cellular,19,aug,227,4,194,0,failure,no
20400,45,entrepreneur,married,secondary,no,107,no,no,cellular,19,aug,129,11,194,0,failure,no
20401,46,blue-collar,married,primary,no,687,no,no,cellular,19,aug,125,13,194,0,failure,no
20402,52,retired,married,secondary,no,2122,no,yes,cellular,19,aug,323,6,194,0,failure,no
20403,50,management,married,tertiary,no,1759,no,no,cellular,19,aug,101,2,194,0,failure,no
20404,53,blue-collar,married,secondary,no,6657,yes,no,cellular,19,aug,128,8,194,0,failure,no
20405,34,technician,married,secondary,no,30,no,no,cellular,19,aug,193,2,194,0,failure,no
20406,57,retired,married,tertiary,no,31,no,no,cellular,19,aug,260,2,194,0,failure,no
20407,32,management,single,tertiary,no,47,no,no,cellular,19,aug,133,4,194,0,failure,no
20408,49,technician,married,secondary,no,673,yes,no,cellular,19,aug,501,2,194,0,failure,no
20409,49,technician,divorced,secondary,no,5,no,no,cellular,19,aug,131,2,194,0,failure,no
20410,45,admin.,married,secondary,no,740,no,yes,cellular,19,aug,109,2,194,0,failure,no
20411,56,admin.,married,secondary,no,33,yes,no,cellular,19,aug,97,2,194,0,failure,no
20412,39,technician,married,secondary,no,61,no,no,cellular,19,aug,339,2,194,0,failure,no
20413,60,technician,married,secondary,no,-410,no,no,cellular,19,aug,143,2,194,0,failure,no
20414,47,management,divorced,tertiary,no,83,no,no,cellular,19,aug,149,2,194,0,failure,no
20415,30,technician,single,secondary,no,126,no,no,cellular,19,aug,256,2,194,0,failure,no
20416,57,housemaid,married,primary,no,1183,no,no,cellular,19,aug,111,4,194,0,failure,no
20417,33,technician,single,tertiary,no,27,no,no,cellular,19,aug,332,2,194,0,failure,no
20418,41,technician,married,secondary,no,240,no,no,cellular,19,aug,290,2,194,0,failure,no
20419,51,management,married,tertiary,no,401,no,no,cellular,19,aug,80,6,194,0,failure,no
20420,48,technician,married,tertiary,no,0,no,no,cellular,19,aug,58,2,194,0,failure,no
20421,57,retired,married,primary,no,3288,no,no,cellular,19,aug,186,4,194,0,failure,no
20422,42,self-employed,married,secondary,no,95,no,no,cellular,19,aug,119,6,194,0,failure,no
20423,45,admin.,married,secondary,no,0,no,no,cellular,19,aug,145,10,194,0,failure,no
20424,58,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,194,0,failure,no
20425,46,management,divorced,secondary,no,558,no,no,cellular,19,aug,126,6,194,0,failure,no
20426,32,management,married,tertiary,no,644,no,no,cellular,19,aug,100,2,194,0,failure,no
20427,31,technician,married,secondary,no,7369,no,no,cellular,19,aug,204,4,194,0,failure,no
20428,30,management,married,tertiary,no,0,no,no,cellular,19,aug,178,2,194,0,failure,no
20429,42,management,divorced,tertiary,no,0,no,no,telephone,19,aug,225,4,194,0,failure,no
20430,46,technician,single,secondary,no,182,no,no,cellular,19,aug,160,4,194,0,failure,no
20431,38,management,single,tertiary,no,231,no,no,cellular,19,aug,118,2,194,0,failure,no
20432,55,management,married,tertiary,no,2537,no,no,cellular,19,aug,97,5,194,0,failure,no
20433,39,management,married,tertiary,no,5495,yes,no,cellular,19,aug,391,6,194,0,failure,no
20434,34,technician,single,secondary,no,0,no,no,cellular,19,aug,130,2,194,0,failure,no
20435,36,unemployed,divorced,tertiary,no,734,no,no,cellular,19,aug,276,2,194,0,failure,no
20436,48,technician,married,tertiary,no,348,no,no,cellular,19,aug,159,4,194,0,failure,no
20437,36,management,married,tertiary,no,61,no,yes,cellular,19,aug,452,2,194,0,failure,no
20438,42,management,married,tertiary,no,356,no,no,cellular,19,aug,129,4,194,0,failure,no
20439,40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,194,0,failure,no
20440,30,self-employed,married,tertiary,no,1596,yes,no,cellular,19,aug,195,2,194,0,failure,no
20441,32,entrepreneur,married,tertiary,no,0,no,no,cellular,19,aug,167,2,194,0,failure,no
20442,42,management,married,secondary,no,1079,no,no,cellular,19,aug,117,6,194,0,failure,no
20443,36,technician,married,secondary,no,632,yes,no,cellular,19,aug,306,2,194,0,failure,no
20444,55,admin.,married,primary,no,0,yes,no,cellular,19,aug,55,4,194,0,failure,no
20445,40,management,married,tertiary,no,254,no,no,cellular,19,aug,194,2,194,0,failure,no
20446,33,management,married,tertiary,no,801,no,no,cellular,19,aug,133,4,194,0,failure,no
20447,31,management,single,tertiary,no,-446,no,no,cellular,19,aug,156,4,194,0,failure,no
20448,32,technician,married,secondary,no,4133,no,no,cellular,19,aug,175,6,194,0,failure,no
20449,52,technician,married,secondary,no,2095,yes,yes,cellular,19,aug,419,4,194,0,failure,no
20450,32,technician,single,secondary,no,10,no,no,cellular,19,aug,190,2,194,0,failure,no
20451,58,admin.,married,primary,no,0,no,no,cellular,19,aug,109,6,194,0,failure,no
20452,56,management,married,tertiary,no,1282,no,no,cellular,19,aug,323,4,194,0,failure,no
20453,41,technician,married,secondary,no,712,no,no,cellular,19,aug,409,2,194,0,failure,no
20454,54,housemaid,married,primary,no,127,no,no,cellular,19,aug,176,4,194,0,failure,no
20455,41,technician,married,secondary,no,-1,no,yes,cellular,19,aug,406,2,194,0,failure,no
20456,39,housemaid,married,primary,no,0,yes,no,cellular,19,aug,92,4,194,0,failure,no
20457,56,management,married,tertiary,no,982,no,no,cellular,19,aug,113,6,194,0,failure,no
20458,60,self-employed,married,tertiary,no,2149,no,no,cellular,19,aug,222,4,194,0,failure,no
20459,34,technician,single,secondary,no,52,no,no,cellular,19,aug,90,4,194,0,failure,no
20460,57,management,married,tertiary,no,0,no,no,cellular,19,aug,188,4,194,0,failure,no
20461,33,management,divorced,tertiary,no,0,yes,yes,cellular,19,aug,275,8,194,0,failure,no
20462,36,technician,single,secondary,no,818,yes,yes,cellular,19,aug,96,4,194,0,failure,no
20463,42,technician,divorced,secondary,no,248,no,no,cellular,19,aug,163,4,194,0,failure,no
20464,43,management,single,tertiary,no,483,no,no,cellular,19,aug,950,6,194,0,failure,yes
20465,60,retired,married,primary,no,600,no,no,cellular,19,aug,99,6,194,0,failure,no
20466,36,technician,married,secondary,no,0,no,no,cellular,19,aug,120,6,194,0,failure,no
20467,55,management,divorced,tertiary,no,17,no,no,cellular,19,aug,129,4,194,0,failure,no
20468,56,technician,married,secondary,no,64,no,no,cellular,19,aug,35,4,194,0,failure,no
20469,37,entrepreneur,married,secondary,no,46,no,yes,cellular,19,aug,119,4,194,0,failure,no
20470,34,technician,divorced,tertiary,no,66,no,yes,cellular,19,aug,74,2,194,0,failure,no
20471,57,admin.,married,secondary,no,2120,no,no,cellular,19,aug,687,4,194,0,failure,yes
20472,51,admin.,married,secondary,no,91,no,no,cellular,19,aug,224,2,194,0,failure,no
20473,30,management,single,tertiary,no,0,no,no,cellular,19,aug,292,2,194,0,failure,no
20474,48,blue-collar,married,secondary,no,3,no,yes,cellular,19,aug,289,2,194,0,failure,no
20475,30,technician,married,secondary,no,27,yes,no,cellular,19,aug,163,2,194,0,failure,no
20476,31,management,single,tertiary,no,0,no,no,cellular,19,aug,155,4,194,0,failure,no
20477,34,technician,married,tertiary,no,5547,yes,no,cellular,19,aug,73,6,194,0,failure,no
20478,35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,194,0,failure,no
20479,36,technician,married,tertiary,no,60,no,no,cellular,19,aug,209,2,194,0,failure,no
20480,49,admin.,married,tertiary,no,8413,no,no,cellular,19,aug,131,6,194,0,failure,no
20481,36,technician,married,tertiary,no,71,no,no,cellular,19,aug,587,2,194,0,failure,no
20482,58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,194,0,failure,no
20483,52,self-employed,married,tertiary,no,605,no,no,cellular,19,aug,191,4,194,0,failure,no
20484,39,management,single,tertiary,yes,-401,yes,no,cellular,19,aug,274,4,194,0,failure,no
20485,53,admin.,married,secondary,no,172,no,no,cellular,19,aug,80,6,194,0,failure,no
20486,51,management,divorced,tertiary,no,45,no,no,cellular,19,aug,95,4,194,0,failure,no
20487,46,management,married,tertiary,no,71,yes,no,cellular,19,aug,220,4,194,0,failure,no
20488,32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,194,0,failure,no
20489,33,technician,divorced,secondary,no,295,no,no,cellular,19,aug,360,2,194,0,failure,no
20490,31,management,single,tertiary,no,0,no,no,cellular,19,aug,133,2,194,0,failure,no
20491,37,technician,single,tertiary,no,971,no,no,cellular,19,aug,120,6,194,0,failure,no
20492,46,technician,single,secondary,no,401,no,no,cellular,19,aug,69,2,194,0,failure,no
20493,44,technician,married,secondary,no,1127,yes,no,cellular,19,aug,82,8,194,0,failure,no
20494,52,technician,divorced,tertiary,no,0,no,no,cellular,19,aug,119,2,194,0,failure,no
20495,40,blue-collar,married,tertiary,no,119,no,no,cellular,19,aug,258,2,194,0,failure,no
20496,50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195,2,194,0,failure,no
20497,43,housemaid,divorced,tertiary,no,42,yes,no,cellular,19,aug,696,2,194,0,failure,no
20498,30,technician,married,secondary,no,-189,no,no,cellular,19,aug,105,2,194,0,failure,no
20499,57,management,married,tertiary,no,929,no,no,cellular,19,aug,387,8,194,0,failure,no
20500,48,technician,divorced,tertiary,no,83,no,yes,cellular,19,aug,243,6,194,0,failure,no
20501,51,blue-collar,married,secondary,no,950,no,no,cellular,19,aug,377,2,194,0,failure,no
20502,40,technician,divorced,secondary,no,0,no,no,cellular,19,aug,60,2,194,0,failure,no
20503,34,technician,married,secondary,no,56,no,no,cellular,19,aug,91,2,194,0,failure,no
20504,43,technician,married,secondary,no,0,no,no,cellular,19,aug,103,2,194,0,failure,no
20505,57,technician,divorced,tertiary,no,114,no,no,cellular,19,aug,281,2,194,0,failure,no
20506,45,blue-collar,married,primary,no,487,yes,no,cellular,19,aug,110,4,194,0,failure,no
20507,53,management,married,tertiary,no,261,no,no,cellular,19,aug,100,2,194,0,failure,no
20508,40,management,married,tertiary,no,409,no,no,cellular,19,aug,111,2,194,0,failure,no
20509,55,management,married,tertiary,no,-408,no,no,cellular,19,aug,528,9,194,0,failure,no
20510,31,technician,married,secondary,no,0,no,yes,cellular,19,aug,144,4,194,0,failure,no
20511,34,technician,single,tertiary,no,82,no,no,cellular,19,aug,292,4,194,0,failure,no
20512,30,technician,single,secondary,no,5,no,no,cellular,19,aug,120,6,194,0,failure,no
20513,45,admin.,married,secondary,no,251,yes,no,cellular,19,aug,102,2,194,0,failure,no
20514,45,blue-collar,married,primary,no,0,no,no,cellular,19,aug,92,2,194,0,failure,no
20515,43,technician,married,secondary,no,227,yes,yes,cellular,19,aug,124,2,194,0,failure,no
20516,45,management,single,secondary,no,451,yes,no,cellular,19,aug,142,2,194,0,failure,no
20517,55,retired,married,secondary,no,168,no,no,cellular,19,aug,79,2,194,0,failure,no
20518,58,retired,married,secondary,no,0,no,no,cellular,19,aug,153,2,194,0,failure,no
20519,33,blue-collar,married,tertiary,no,1465,no,no,cellular,19,aug,98,4,194,0,failure,no
20520,31,technician,married,secondary,no,297,no,no,cellular,19,aug,551,4,194,0,failure,no
20521,36,admin.,divorced,secondary,no,11,no,no,cellular,19,aug,97,2,194,0,failure,no
20522,34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,6,194,0,failure,no
20523,39,management,married,tertiary,no,1373,no,no,cellular,19,aug,386,2,194,0,failure,no
20524,39,management,married,tertiary,no,88,no,no,cellular,19,aug,349,4,194,0,failure,no
20525,50,admin.,married,secondary,no,-1415,no,no,cellular,19,aug,358,2,194,0,failure,no
20526,42,technician,divorced,secondary,no,58,no,no,cellular,19,aug,153,2,194,0,failure,no
20527,57,retired,married,secondary,no,-133,no,no,cellular,19,aug,197,2,194,0,failure,no
20528,60,retired,married,primary,no,420,no,no,cellular,19,aug,245,2,194,0,failure,no
20529,33,self-employed,married,secondary,no,47,no,no,cellular,19,aug,168,2,194,0,failure,no
20530,39,technician,single,secondary,no,1,no,no,cellular,19,aug,111,2,194,0,failure,no
20531,59,retired,married,primary,no,0,no,no,cellular,19,aug,288,2,194,0,failure,no
20532,53,technician,married,secondary,no,3429,no,no,cellular,19,aug,280,4,194,0,failure,no
20533,47,admin.,married,secondary,no,5401,no,no,cellular,19,aug,824,2,194,0,failure,no
20534,32,management,single,tertiary,no,1625,yes,no,cellular,19,aug,451,6,194,0,failure,no
20535,54,technician,divorced,secondary,no,-291,no,no,cellular,19,aug,99,2,194,0,failure,no
20536,56,management,married,tertiary,no,0,no,no,cellular,19,aug,486,4,194,0,failure,no
20537,32,technician,single,secondary,no,29,no,no,cellular,19,aug,156,2,194,0,failure,no
20538,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,194,0,failure,no
20539,46,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,194,0,failure,no
20540,46,management,married,tertiary,no,0,no,no,cellular,19,aug,328,1,194,0,failure,no
20541,35,management,married,tertiary,no,86,yes,no,cellular,19,aug,144,3,194,0,failure,no
20542,46,technician,single,secondary,no,0,no,no,cellular,19,aug,42,1,194,0,failure,no
20543,35,management,married,tertiary,no,299,no,no,cellular,19,aug,1059,5,194,0,failure,no
20544,33,technician,married,secondary,no,2666,no,no,cellular,19,aug,117,3,194,0,failure,no
20545,31,technician,married,secondary,no,1072,no,no,cellular,19,aug,141,3,194,0,failure,no
20546,32,technician,married,tertiary,no,60,no,no,cellular,19,aug,153,7,194,0,failure,no
20547,56,technician,divorced,secondary,no,5,no,no,cellular,19,aug,98,1,194,0,failure,no
20548,49,blue-collar,married,secondary,no,5,no,no,cellular,19,aug,202,1,194,0,failure,no
20549,34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,194,0,failure,no
20550,56,self-employed,married,secondary,no,0,no,no,cellular,19,aug,130,1,194,0,failure,no
20551,34,management,married,tertiary,no,46,no,no,cellular,19,aug,729,5,194,0,failure,no
20552,33,technician,single,tertiary,no,123,no,no,cellular,19,aug,264,1,194,0,failure,no
20553,58,retired,married,tertiary,no,258,no,yes,cellular,19,aug,285,1,194,0,failure,no
20554,42,technician,single,secondary,no,3,no,no,cellular,19,aug,367,1,194,0,failure,no
20555,32,management,single,tertiary,no,0,no,no,cellular,19,aug,178,1,194,0,failure,no
