,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
21929,0.0,management,single,tertiary,no,2.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
21930,1.0,technician,divorced,secondary,no,2.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
21931,1.0,management,married,tertiary,no,4.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21932,1.0,technician,married,tertiary,no,1.0,no,no,telephone,27,aug,0.0,3.0,2.0,0.0,failure,no
21933,2.0,technician,married,tertiary,no,2.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21934,3.0,management,divorced,tertiary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
21935,3.0,services,married,secondary,no,2.0,no,no,cellular,27,aug,3.0,2.0,2.0,0.0,failure,yes
21936,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
21937,2.0,blue-collar,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
21938,1.0,management,married,tertiary,no,3.0,yes,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
21939,1.0,management,married,tertiary,no,1.0,yes,yes,cellular,27,aug,1.0,3.0,2.0,0.0,failure,no
21940,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
21941,2.0,admin.,married,secondary,no,2.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
21942,0.0,management,married,tertiary,no,1.0,yes,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
21943,1.0,technician,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21944,3.0,housemaid,married,primary,no,1.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
21945,2.0,management,married,tertiary,no,0.0,yes,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
21946,2.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,1.0,4.0,2.0,0.0,failure,no
21947,2.0,technician,divorced,secondary,no,1.0,yes,no,cellular,27,aug,1.0,0.0,2.0,0.0,failure,no
21948,3.0,management,married,tertiary,no,2.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21949,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
21950,0.0,management,single,secondary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21951,2.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21952,3.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21953,0.0,technician,married,tertiary,no,1.0,yes,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21954,1.0,technician,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,0.0,2.0,0.0,failure,no
21955,1.0,management,single,tertiary,no,4.0,no,no,cellular,27,aug,3.0,2.0,2.0,0.0,failure,yes
21956,2.0,management,married,tertiary,no,4.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
21957,3.0,self-employed,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,0.0,2.0,0.0,failure,no
21958,1.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21959,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21960,2.0,admin.,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21961,1.0,management,married,tertiary,no,3.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21962,2.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
21963,0.0,technician,single,secondary,no,1.0,no,no,cellular,27,aug,2.0,2.0,2.0,0.0,failure,no
21964,2.0,technician,divorced,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21965,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
21966,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21967,2.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21968,0.0,technician,divorced,secondary,no,1.0,no,yes,cellular,27,aug,2.0,0.0,2.0,0.0,failure,no
21969,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21970,0.0,management,married,tertiary,no,2.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21971,3.0,unemployed,married,primary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
21972,3.0,retired,married,primary,no,0.0,yes,yes,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
21973,0.0,technician,single,secondary,no,2.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21974,1.0,technician,married,secondary,no,1.0,yes,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21975,3.0,blue-collar,married,primary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21976,0.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21977,3.0,retired,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21978,0.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,0.0,2.0,0.0,failure,no
21979,2.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21980,2.0,blue-collar,married,secondary,no,1.0,yes,yes,telephone,27,aug,0.0,0.0,2.0,0.0,failure,no
21981,0.0,technician,married,tertiary,no,1.0,no,no,cellular,27,aug,3.0,0.0,2.0,0.0,failure,no
21982,0.0,technician,single,secondary,no,1.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
21983,1.0,technician,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21984,2.0,management,divorced,secondary,no,1.0,no,no,cellular,27,aug,4.0,1.0,2.0,0.0,failure,yes
21985,2.0,technician,divorced,tertiary,no,2.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21986,2.0,services,married,primary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21987,3.0,technician,married,secondary,no,2.0,no,yes,cellular,27,aug,3.0,1.0,2.0,0.0,failure,no
21988,1.0,technician,single,secondary,yes,0.0,no,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
21989,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21990,2.0,blue-collar,married,primary,no,3.0,no,yes,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
21991,1.0,entrepreneur,married,primary,no,1.0,yes,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
21992,1.0,technician,divorced,secondary,no,0.0,no,yes,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
21993,3.0,blue-collar,married,secondary,no,1.0,no,yes,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
21994,0.0,technician,married,secondary,no,1.0,yes,yes,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
21995,1.0,technician,single,tertiary,no,0.0,yes,no,cellular,27,aug,2.0,4.0,2.0,0.0,failure,no
21996,2.0,housemaid,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
21997,2.0,technician,divorced,secondary,no,0.0,no,no,cellular,27,aug,3.0,1.0,2.0,0.0,failure,no
21998,3.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
21999,1.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22000,2.0,blue-collar,married,primary,no,1.0,yes,yes,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22001,3.0,technician,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22002,2.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22003,2.0,blue-collar,married,primary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22004,3.0,admin.,married,secondary,no,2.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22005,3.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22006,3.0,blue-collar,married,primary,no,1.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
22007,0.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22008,1.0,admin.,married,secondary,no,1.0,no,yes,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22009,3.0,blue-collar,married,secondary,no,1.0,no,yes,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22010,2.0,management,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22011,3.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22012,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22013,2.0,technician,single,secondary,no,0.0,no,yes,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22014,1.0,management,divorced,tertiary,no,1.0,yes,yes,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22015,2.0,management,married,tertiary,no,2.0,yes,no,cellular,27,aug,1.0,3.0,2.0,0.0,failure,no
22016,1.0,management,married,tertiary,no,1.0,no,no,telephone,27,aug,3.0,3.0,2.0,0.0,failure,yes
22017,1.0,management,single,tertiary,no,1.0,yes,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22018,1.0,technician,married,secondary,no,2.0,no,yes,cellular,27,aug,1.0,3.0,2.0,0.0,failure,no
22019,3.0,services,married,primary,no,1.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
22020,2.0,technician,married,secondary,no,1.0,no,no,telephone,27,aug,0.0,2.0,2.0,0.0,failure,no
22021,1.0,student,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22022,1.0,self-employed,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22023,0.0,self-employed,single,secondary,no,1.0,yes,no,cellular,27,aug,3.0,2.0,2.0,0.0,failure,no
22024,0.0,admin.,married,tertiary,no,1.0,no,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22025,2.0,technician,married,secondary,no,0.0,yes,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22026,3.0,retired,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22027,3.0,retired,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22028,2.0,technician,married,secondary,no,4.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22029,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,4.0,2.0,0.0,failure,no
22030,1.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,3.0,4.0,2.0,0.0,failure,no
22031,2.0,self-employed,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22032,3.0,technician,divorced,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22033,0.0,technician,single,secondary,no,1.0,no,yes,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22034,2.0,blue-collar,married,primary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22035,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,3.0,0.0,2.0,0.0,failure,no
22036,2.0,blue-collar,married,primary,yes,0.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22037,0.0,blue-collar,single,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22038,2.0,self-employed,married,primary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22039,1.0,technician,divorced,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22040,1.0,technician,single,secondary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22041,2.0,management,married,tertiary,no,2.0,no,no,cellular,27,aug,3.0,1.0,2.0,0.0,failure,yes
22042,3.0,self-employed,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22043,3.0,retired,married,primary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22044,2.0,blue-collar,married,secondary,no,1.0,no,yes,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22045,2.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22046,2.0,technician,divorced,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22047,2.0,housemaid,married,secondary,no,2.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22048,1.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
22049,1.0,management,divorced,tertiary,no,1.0,yes,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22050,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22051,2.0,technician,married,secondary,yes,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22052,0.0,management,divorced,tertiary,no,3.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22053,1.0,management,married,tertiary,yes,1.0,yes,yes,cellular,27,aug,1.0,3.0,2.0,0.0,failure,no
22054,3.0,retired,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22055,2.0,blue-collar,married,primary,no,2.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22056,1.0,management,single,tertiary,no,1.0,yes,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22057,2.0,self-employed,married,tertiary,no,4.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22058,2.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22059,3.0,services,married,secondary,no,2.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22060,2.0,housemaid,married,secondary,no,1.0,no,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22061,0.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22062,0.0,technician,single,tertiary,no,3.0,no,yes,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
22063,3.0,services,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22064,0.0,management,single,tertiary,no,1.0,yes,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22065,0.0,technician,married,secondary,no,1.0,yes,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22066,3.0,blue-collar,married,secondary,no,2.0,yes,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22067,2.0,management,married,tertiary,no,2.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22068,0.0,technician,single,secondary,no,3.0,yes,no,cellular,27,aug,1.0,4.0,2.0,0.0,failure,no
22069,1.0,management,single,tertiary,no,2.0,yes,yes,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22070,2.0,blue-collar,married,primary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22071,0.0,management,married,tertiary,no,1.0,yes,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22072,3.0,management,divorced,tertiary,no,1.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22073,3.0,self-employed,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22074,3.0,management,divorced,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22075,1.0,housemaid,married,primary,no,3.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22076,2.0,self-employed,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22077,2.0,management,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22078,3.0,retired,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22079,2.0,services,married,secondary,no,1.0,no,yes,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22080,3.0,management,married,tertiary,no,2.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22081,0.0,technician,single,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22082,2.0,blue-collar,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22083,3.0,technician,divorced,secondary,no,1.0,no,no,cellular,27,aug,2.0,3.0,2.0,0.0,failure,no
22084,2.0,technician,divorced,secondary,yes,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22085,1.0,blue-collar,single,secondary,no,1.0,no,no,cellular,27,aug,1.0,3.0,2.0,0.0,failure,no
22086,2.0,housemaid,married,secondary,no,2.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22087,2.0,admin.,married,secondary,no,1.0,yes,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22088,1.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
22089,1.0,services,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22090,3.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,2.0,3.0,2.0,0.0,failure,no
22091,1.0,technician,married,secondary,no,2.0,no,no,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
22092,0.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22093,0.0,technician,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22094,0.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22095,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22096,2.0,technician,divorced,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22097,0.0,admin.,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22098,1.0,technician,married,secondary,no,3.0,no,no,telephone,27,aug,2.0,1.0,2.0,0.0,failure,no
22099,1.0,management,single,tertiary,no,3.0,no,no,cellular,27,aug,0.0,0.0,2.0,0.0,failure,no
22100,3.0,management,divorced,tertiary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22101,1.0,management,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22102,1.0,management,single,secondary,no,1.0,yes,no,telephone,27,aug,0.0,3.0,2.0,0.0,failure,no
22103,1.0,management,married,secondary,yes,0.0,no,no,cellular,27,aug,0.0,4.0,2.0,0.0,failure,no
22104,1.0,admin.,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22105,0.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22106,3.0,technician,married,secondary,no,3.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22107,1.0,entrepreneur,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22108,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22109,1.0,housemaid,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22110,2.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22111,2.0,housemaid,married,primary,no,1.0,no,no,cellular,27,aug,4.0,1.0,2.0,0.0,failure,no
22112,3.0,admin.,married,secondary,no,1.0,no,no,telephone,27,aug,3.0,2.0,2.0,0.0,failure,no
22113,3.0,admin.,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22114,2.0,management,married,tertiary,no,1.0,no,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22115,1.0,self-employed,married,secondary,yes,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22116,1.0,technician,married,secondary,no,1.0,no,no,cellular,27,aug,1.0,1.0,2.0,0.0,failure,no
22117,1.0,technician,married,secondary,yes,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22118,2.0,management,married,tertiary,no,0.0,yes,yes,cellular,27,aug,0.0,3.0,2.0,0.0,failure,no
22119,2.0,blue-collar,married,tertiary,no,2.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22120,3.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,27,aug,1.0,2.0,2.0,0.0,failure,no
22121,1.0,management,single,tertiary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22122,1.0,management,married,secondary,no,1.0,yes,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22123,0.0,self-employed,married,tertiary,no,1.0,no,no,cellular,27,aug,2.0,1.0,2.0,0.0,failure,no
22124,1.0,unemployed,single,secondary,no,1.0,no,no,cellular,27,aug,0.0,1.0,2.0,0.0,failure,no
22125,2.0,blue-collar,married,secondary,no,1.0,no,no,cellular,27,aug,0.0,2.0,2.0,0.0,failure,no
22126,1.0,entrepreneur,married,tertiary,no,2.0,no,yes,cellular,28,aug,0.0,3.0,2.0,0.0,failure,no
22127,1.0,technician,married,secondary,no,1.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22128,0.0,management,single,secondary,no,4.0,yes,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22129,0.0,technician,single,tertiary,no,1.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22130,1.0,management,married,tertiary,no,2.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22131,0.0,technician,single,secondary,no,1.0,no,no,cellular,28,aug,0.0,3.0,2.0,0.0,failure,no
22132,2.0,admin.,married,secondary,no,1.0,no,no,cellular,28,aug,0.0,4.0,2.0,0.0,failure,no
22133,2.0,technician,married,secondary,no,1.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22134,1.0,management,single,tertiary,no,3.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22135,0.0,management,single,tertiary,no,2.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22136,1.0,management,single,tertiary,no,1.0,no,no,cellular,28,aug,1.0,3.0,2.0,0.0,failure,no
22137,2.0,services,married,secondary,no,1.0,yes,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22138,2.0,technician,divorced,secondary,no,0.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22139,1.0,technician,married,tertiary,no,1.0,yes,yes,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22140,3.0,retired,married,tertiary,no,1.0,no,no,cellular,28,aug,1.0,2.0,2.0,0.0,failure,no
22141,0.0,management,married,tertiary,no,1.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22142,3.0,management,married,tertiary,no,2.0,no,no,telephone,28,aug,0.0,1.0,2.0,0.0,failure,no
22143,0.0,technician,single,secondary,no,1.0,no,no,cellular,28,aug,0.0,3.0,2.0,0.0,failure,no
22144,1.0,management,married,tertiary,no,2.0,no,no,cellular,28,aug,1.0,1.0,2.0,0.0,failure,no
22145,0.0,management,single,tertiary,no,2.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22146,0.0,management,married,tertiary,no,1.0,yes,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22147,3.0,retired,married,secondary,yes,0.0,no,yes,cellular,28,aug,1.0,2.0,2.0,0.0,failure,no
22148,3.0,blue-collar,married,primary,no,2.0,yes,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22149,0.0,management,married,tertiary,no,1.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22150,1.0,management,married,tertiary,no,1.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22151,3.0,retired,married,primary,yes,0.0,no,yes,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22152,1.0,management,married,tertiary,no,1.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22153,3.0,blue-collar,married,primary,no,0.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22154,1.0,technician,married,tertiary,no,1.0,no,no,cellular,28,aug,0.0,3.0,2.0,0.0,failure,no
22155,2.0,technician,married,secondary,no,0.0,no,yes,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22156,1.0,self-employed,married,tertiary,no,1.0,no,no,cellular,28,aug,3.0,4.0,2.0,0.0,failure,yes
22157,2.0,management,single,secondary,no,1.0,no,no,cellular,28,aug,0.0,4.0,2.0,0.0,failure,no
22158,1.0,technician,married,secondary,no,2.0,no,no,cellular,28,aug,4.0,1.0,2.0,0.0,failure,yes
22159,3.0,technician,married,secondary,no,3.0,no,no,cellular,28,aug,0.0,4.0,2.0,0.0,failure,no
22160,0.0,management,married,tertiary,no,2.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22161,2.0,housemaid,married,secondary,no,1.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22162,2.0,technician,married,secondary,no,1.0,no,no,cellular,28,aug,0.0,4.0,2.0,0.0,failure,no
22163,1.0,technician,married,tertiary,no,0.0,yes,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22164,0.0,management,single,tertiary,no,1.0,no,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22165,1.0,entrepreneur,married,secondary,no,1.0,yes,yes,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22166,2.0,technician,divorced,tertiary,no,1.0,no,no,cellular,28,aug,0.0,2.0,2.0,0.0,failure,no
22167,1.0,unemployed,married,tertiary,no,1.0,no,no,cellular,28,aug,0.0,4.0,2.0,0.0,failure,no
22168,1.0,technician,single,secondary,no,1.0,yes,no,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22169,2.0,entrepreneur,married,tertiary,no,3.0,yes,yes,cellular,28,aug,1.0,1.0,2.0,0.0,failure,no
22170,2.0,blue-collar,married,primary,no,0.0,no,yes,cellular,28,aug,0.0,1.0,2.0,0.0,failure,no
22171,3.0,management,married,tertiary,no,1.0,no,no,cellular,28,aug,1.0,1.0,2.0,0.0,failure,no
22172,3.0,management,married,tertiary,no,1.0,no,no,cellular,28,aug,1.0,1.0,2.0,0.0,failure,no
